ID,Yield
ID_ONHO680NIUHR,527.7242066614556
ID_VTRB9ZYY4VI0,729.382289258127
ID_JAE3UP8KOYFO,283.58267664360756
ID_I02Z7U56HMOO,674.0332713226729
ID_RFXD3G5UO06W,1577.5763084621742
ID_1SQXKIK51IGW,258.509848692917
ID_T5UXJ5RC7PUZ,687.8525722717122
ID_JM7G4MGZXPA4,496.3624916136597
ID_6FF2BX4HPOG7,313.354511252492
ID_8UTWWHXEL9R5,768.4281239748273
ID_3YJH7Z2OWJED,816.4733826905745
ID_4BVYTNKO9YLK,1214.9033321123516
ID_KNDRB17VJJHN,196.44387227680022
ID_PL3IRYM11FGQ,1081.7881537017586
ID_33QXHWS7FFUE,793.3749903138682
ID_2J04B9UGSZMQ,901.5223599036505
ID_ZJV6QMH0E1S2,751.82901679767
ID_3SY7ARGY3QVX,2534.079052925816
ID_KIAVLFCA0QAB,185.90007248071953
ID_Q4EJVPZEZXGI,552.7424824626239
ID_65605390LAS9,938.2886654916849
ID_Y104K9OC8UGE,712.0411118510043
ID_3K6WOEPF2FP8,771.2431209906468
ID_LS72BPM71SR7,373.6629476513411
ID_Y7TIOX2MBVN1,259.3196760773504
ID_JM80BY34TODO,426.3177570746085
ID_2WAZFPTIJ1OA,379.89478333390656
ID_T9YY5C8C1CBO,507.96416258678767
ID_UPRSY14003PO,338.84158853733635
ID_7XOLQOXF8MQB,332.49429376469595
ID_I32E35Q5PL6J,1005.8256454926641
ID_22FO3O040DBN,545.1174605616286
ID_2UXKSAJOCCUC,459.7500139844907
ID_5GUT0JCPY47C,593.3549936721245
ID_LID7SSDMXCW6,100.7691153876989
ID_WCWCOJH95NFM,248.96462346946117
ID_4DWQ8EGOZF76,420.2480796011461
ID_SJE53PFBNDY4,567.831109540273
ID_MUP7H5EUQUYW,788.4536696034654
ID_2G8S8FICGX1F,932.9441584863514
ID_T6X2E4LGICKT,259.25514759213246
ID_2NBITHH2CMR2,433.5420284100217
ID_IXO2IO18FTPN,895.4494516711939
ID_35RBHZZG2K9S,502.9281226931445
ID_5X3KT9OXDOCL,1054.2699920296768
ID_EXX5T31QH9U4,534.2868336676618
ID_LSZRIL56T47Z,645.880631468517
ID_5ALLBTPE63BZ,967.325410608016
ID_ZRT3VO9XJTOJ,380.4234713057293
ID_IVZNV00VK1WF,172.06655428099887
ID_STJDVR9FV5ZK,1066.525773867857
ID_MUL2I0PV3WXF,545.0722366210582
ID_350HG62PKSV9,259.1496395129163
ID_CFU1OS0WRIF1,412.1719364181757
ID_E2X9RKRER7VN,416.93240868169414
ID_FAXPVHA3GBDX,922.6601708489665
ID_U20QSSM0WQCL,409.1923669295594
ID_8STN6IQK6GRH,78.35912706999879
ID_RRV0JV74KLEG,630.2591678268979
ID_SV90TJDKZDBO,1972.416774181521
ID_VG3DNKAC70DB,375.72663855216285
ID_N6VEVLWM0JUZ,842.1119067532775
ID_R6EAOP7SKH4P,1161.1835760085878
ID_WY1E27L1SF3F,678.4737232576949
ID_S6Y3EIMQPINY,578.7455264193184
ID_C6FGW58XYOOC,135.36067881946823
ID_66ZQIE06VO23,663.1988055868948
ID_OQGZLQDASMAM,186.81203773311773
ID_O0VXS8F7E71M,256.87668746927403
ID_RYWO2W04NGOQ,746.8993296106913
ID_UQJV4MFOR1M5,372.1247194106809
ID_4RF26BVNXYCE,1528.3743722371532
ID_97BLKV6Q0HEL,2814.463448339511
ID_UBBEFJS5I0QH,180.0851016372522
ID_1O85NFRVJWEG,585.0639165362718
ID_IMHZWDBK0ADL,258.93893780468835
ID_YP71ZG5HZP4L,606.6268577299481
ID_EQYXNVKPIZ8S,326.2303375015658
ID_IUMZ7HN2JIIN,551.2221035412215
ID_TEYADZ461KBT,733.3587908430789
ID_WBKUDZP701N9,605.3314688843983
ID_QREVEZ4H807A,126.47289547413268
ID_1FI6VLAJHF5I,1383.726274348887
ID_AGYQKZWO32LL,630.5908160879111
ID_2AWB54BA84ZT,388.19580599234365
ID_HT3K0J78M9RG,613.5750111363968
ID_1Y0O3Y0QYTJS,578.9684199052073
ID_ZKH62QGNMI1V,153.5650892397619
ID_BJVKX6P2LOVK,732.5798798542994
ID_RJG2AH2AUIN8,318.09362245586146
ID_C1YRVYTDHBCI,333.5726948790972
ID_1TJKPVFP9B3X,330.69036830328196
ID_ENTHBKNB4R99,484.6920207322854
ID_TY66I8PV70BN,170.23277169055507
ID_6MMECMX3B728,1120.2694212802892
ID_GZ9YGWCLLMKN,375.1383809624001
ID_01YVA2LJVYBR,253.3360156341774
ID_YQRL2IOUU4SZ,381.7816344849033
ID_VAX2N8ELPEZE,313.92827723402974
